TIGR02357	energy-coupled thiamine transporter ThiT
TIGR01394	GTP-binding protein TypA/BipA
TIGR00591	deoxyribodipyrimidine photolyase
TIGR02619	putative CRISPR-associated protein, APE2256 family
TIGR01758	malate dehydrogenase, NAD-dependent
TIGR00795	transporter, lactate permease (LctP) family
TIGR01307	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
TIGR03010	sulfur relay protein TusC/DsrF
TIGR01654	bacteriocin-associated integral membrane protein
TIGR00743	conserved hypothetical protein
TIGR01624	LRP1 C-terminal domain
TIGR01375	sarcosine oxidase, gamma subunit family
TIGR01796	chorismate mutase
TIGR02555	type III secretion apparatus protein OrgA/MxiK
TIGR01247	daunorubicin resistance ABC transporter membrane protein
TIGR01088	3-dehydroquinate dehydratase, type II
TIGR01365	phosphoserine aminotransferase
TIGR02476	5,6-dimethylbenzimidazole synthase
TIGR02812	fatty acid metabolism transcriptional regulator FadR
TIGR00943	monovalent cation:proton antiporter
TIGR03327	AMP phosphorylase
TIGR03253	formyl-CoA transferase
TIGR00701	TIGR00701 family protein
TIGR02861	small acid-soluble spore protein, H-type
TIGR02723	phenylphosphate carboxylase, alpha subunit
TIGR02797	tonB-system energizer ExbB
TIGR01913	phage recombination protein Bet
TIGR00331	heat-inducible transcription repressor HrcA
TIGR03778	VPDSG-CTERM protein sorting domain
TIGR03199	xanthine dehydrogenase C subunit
TIGR00505	GTP cyclohydrolase II
TIGR02685	pteridine reductase
TIGR01148	tetrahydromethanopterin S-methyltransferase, subunit C
TIGR01160	translation initiation factor SUI1
TIGR03609	polysaccharide pyruvyl transferase CsaB
TIGR00406	ribosomal protein L11 methyltransferase
TIGR00837	aromatic amino acid transport protein
TIGR01923	O-succinylbenzoate-CoA ligase
TIGR00537	putative methylase
TIGR02034	sulfate adenylyltransferase, large subunit
TIGR02547	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
TIGR04104	cxxc_20_cxxc protein
TIGR02557	type III secretion protein HpaP
TIGR02724	phenylphosphate carboxylase, beta subunit
TIGR00833	transport protein
TIGR01755	NAD(P)H:quinone oxidoreductase, type IV
TIGR04285	nucleoid occlusion protein
TIGR01334	modD protein
TIGR02655	circadian clock protein KaiC
TIGR02696	guanosine pentaphosphate synthetase I/polyribonucleotide nucleotidyltransferase
TIGR02802	peptidoglycan-associated lipoprotein
TIGR03361	type VI secretion system Vgr family protein
TIGR02099	TIGR02099 family protein
TIGR00345	transport-energizing ATPase, TRC40/GET3/ArsA family
TIGR02472	sucrose-phosphate synthase, putative, glycosyltransferase domain
TIGR02407	diaminobutyrate--2-oxoglutarate aminotransferase
TIGR03042	photosystem II protein PsbQ
TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
TIGR03054	putative photosynthetic complex assembly protein
TIGR04471	radical SAM mobile pair protein A
TIGR04173	PIP-CTERM protein sorting domain
TIGR00165	ribosomal protein bS18
TIGR02647	TIGR02647 family protein
TIGR03194	4-hydroxybenzoyl-CoA reductase, alpha subunit
TIGR04254	putative globular PEP-CTERM protein
TIGR04257	c(7)-type cytochrome triheme domain
TIGR01123	branched-chain amino acid aminotransferase
TIGR02188	acetate--CoA ligase
TIGR04140	TIGR04140 family protein
TIGR03286	putative methanogenesis marker protein 15
TIGR02400	alpha,alpha-trehalose-phosphate synthase (UDP-forming)
TIGR02492	flagellar hook-associated protein FlgK
TIGR03751	conjugative transfer region lipoprotein, TIGR03751 family
TIGR02935	probable nitrogen fixation protein
TIGR03520	gliding motility-associated protein GldE
TIGR03013	sugar transferase, PEP-CTERM system associated
TIGR03207	cyclohexanecarboxyl-CoA dehydrogenase
TIGR02886	anti-sigma F factor antagonist
TIGR03357	type VI secretion system lysozyme-like protein
TIGR00707	transaminase, acetylornithine/succinylornithine family
TIGR02413	Bacillus tandem small hypothetical protein
TIGR02134	transaldolase
TIGR02077	thr operon leader peptide
TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family
TIGR02756	type-F conjugative transfer system secretin TraK
TIGR04194	grasp-with-spasm leader A domain
TIGR04294	prepilin-type processing-associated H-X9-DG domain
TIGR02712	urea carboxylase
TIGR00254	diguanylate cyclase (GGDEF) domain
TIGR00329	metallohydrolase, glycoprotease/Kae1 family
TIGR03815	helicase/secretion neighborhood CpaE-like protein
TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
TIGR01543	phage prohead protease, HK97 family
TIGR01183	nitrate ABC transporter, permease protein
TIGR00055	di-trans,poly-cis-decaprenylcistransferase
TIGR03202	xanthine dehydrogenase accessory protein pucB
TIGR00234	tyrosine--tRNA ligase
TIGR00641	methylmalonyl-CoA mutase N-terminal domain
TIGR00336	orotate phosphoribosyltransferase
TIGR00516	holo-[acyl-carrier-protein] synthase
TIGR00014	arsenate reductase (glutaredoxin)
TIGR01001	homoserine O-succinyltransferase
TIGR02950	RNA polymerase sigma factor, SigM family
TIGR02613	mobile mystery protein B
TIGR03923	type VII secretion protein EccE
TIGR01675	plant acid phosphatase
TIGR04369	oxidoreductase/SelD-related fusion protein
TIGR03516	peptidyl-prolyl isomerase, gliding motility-associated
TIGR01044	ribosomal protein uL22
TIGR01467	precorrin-2 C(20)-methyltransferase
TIGR02763	scaffolding protein
TIGR01802	chorismate mutase
TIGR01371	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
TIGR04149	natural product precursor, GG-Bacteroidales family
TIGR01054	reverse gyrase
TIGR03742	PRTRC system protein F
TIGR01984	2-polyprenyl-6-methoxyphenol 4-hydroxylase
TIGR02409	gamma-butyrobetaine hydroxylase
TIGR03939	poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
TIGR03628	ribosomal protein uS11
TIGR03971	SDR family mycofactocin-dependent oxidoreductase
TIGR00950	carboxylate/amino acid/amine transporter
TIGR00717	ribosomal protein bS1
TIGR00548	outer membrane lipoprotein LolB
TIGR03782	Bacteroides conjugative transposon TraJ protein
TIGR01285	nitrogenase molybdenum-iron cofactor biosynthesis protein NifN
TIGR01816	succinate dehydrogenase, flavoprotein subunit
TIGR02333	2-methylisocitrate dehydratase, Fe/S-dependent
TIGR04383	processed acidic surface protein
TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
TIGR04420	Sec region non-globular protein
TIGR03220	2-oxopent-4-enoate hydratase
TIGR00056	ABC transport permease subunit
TIGR04515	P450-derived glycosyltranferase activator
TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
TIGR01075	DNA helicase II
TIGR00645	TIGR00645 family protein
TIGR01712	phage N-6-adenine-methyltransferase
TIGR02383	RNA chaperone Hfq
TIGR02036	D-serine deaminase transcriptional activator
TIGR02266	Myxococcus xanthus paralogous domain TIGR02266
TIGR01884	CRISPR locus-related DNA-binding protein
TIGR02808	TIGR02808 family protein
TIGR04421	FemAB family protein
TIGR01494	HAD ATPase, P-type, family IC
TIGR01070	DNA mismatch repair protein MutS
TIGR04323	sporadic carbohydrate cluster protein, LIC12192 family
TIGR04565	outer membrane beta-barrel protein
TIGR02386	DNA-directed RNA polymerase, beta' subunit
TIGR03989	NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family
TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
TIGR01738	pimelyl-[acyl-carrier protein] methyl ester esterase
TIGR04168	TIGR04168 family protein
TIGR00715	precorrin-6x reductase
TIGR02120	type II secretion system protein F
TIGR02249	integron integrase
TIGR03365	7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR02856	sporulation protein YqfC
TIGR02200	glutaredoxin-like protein
TIGR02689	arsenate reductase, glutathione/glutaredoxin type
TIGR01415	pyridoxal-phosphate dependent TrpB-like enzyme
TIGR00740	tRNA (cmo5U34)-methyltransferase
TIGR02708	L-lactate oxidase
TIGR01039	ATP synthase F1, beta subunit
TIGR04543	2-ketoarginine methyltransferase
TIGR03094	sulfocyanin
TIGR03099	pyridoxal-dependent decarboxylase, exosortase A system-associated
TIGR04096	DNA phosphorothioation-associated putative methyltransferase
TIGR02304	putative adenylate-forming enzyme
TIGR01265	tyrosine/nicotianamine family aminotransferase
TIGR00400	magnesium transporter
TIGR04389	lipoprotein, tandem type
TIGR03475	RepA leader peptide Tap
TIGR01920	shikimate kinase
TIGR00874	transaldolase
TIGR00346	azaleucine resistance protein AzlC
TIGR01949	predicted phospho-2-dehydro-3-deoxyheptonate aldolase
TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
TIGR04215	choice-of-anchor A domain
TIGR01463	methyltransferase, MtaA/CmuA family
TIGR02913	probable extracellular repeat, HAF family
TIGR01385	transcription elongation factor S-II
TIGR00251	TIGR00251 family protein
TIGR00303	TIGR00303 family protein
TIGR03610	pyrimidine utilization protein C
TIGR02989	RNA polymerase sigma-70 factor, Rhodopirellula/Verrucomicrobium family
TIGR03342	sulfur relay protein, TusE/DsrC/DsvC family
TIGR04324	sporadic carbohydrate cluster 2OG-Fe(II) oxygenase
TIGR04328	CRISPR-associated protein Cas4, subtype PREFRAN
TIGR01227	formimidoylglutamase
TIGR00368	Mg chelatase-like protein
TIGR03814	glutaminase A
TIGR03434	acidobacterial duplicated orphan permease
TIGR03661	type I secretion C-terminal target domain (VC_A0849 subclass)
TIGR00109	ferrochelatase
TIGR02770	nickel import ATP-binding protein NikD
TIGR02311	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
TIGR02312	2-oxo-hepta-3-ene-1,7-dioic acid hydratase
TIGR03845	sulfopyruvate decarboxylase, alpha subunit
TIGR01749	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA
TIGR02257	cobaltochelatase, CobN subunit
TIGR03032	TIGR03032 family protein
TIGR02962	hydroxyisourate hydrolase
TIGR02602	exosortase
TIGR04377	3,5/4-trihydroxycyclohexa-1,2-dione hydrolase
TIGR00603	DNA repair helicase rad25
TIGR03421	iron donor protein CyaY
TIGR00642	methylmalonyl-CoA mutase, small subunit
TIGR00191	homoserine kinase
TIGR00189	acyl-CoA thioesterase II
TIGR02451	anti-sigma factor, putative, ChrR family
TIGR01874	CRISPR-associated protein Cas5, subtype I-A/APERN
TIGR00187	riboflavin synthase, alpha subunit
TIGR01064	pyruvate kinase
TIGR03267	putative methanogenesis marker protein 2
TIGR00803	UDP-galactose transporter
TIGR02217	TIGR02217 family protein
TIGR00044	pyridoxal phosphate enzyme, YggS family
TIGR02435	precorrin-3B synthase
TIGR03306	alternate F1F0 ATPase, F0 subunit A
TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
TIGR01643	YD repeat (two copies)
TIGR02450	tryptophan-rich conserved hypothetical protein
TIGR03439	probable methyltransferase domain, EasF family
TIGR00894	Na(+)-dependent inorganic phosphate cotransporter
TIGR03636	ribosomal protein uL23
TIGR00002	ribosomal protein bS16
TIGR02919	accessory Sec system glycosyltransferase GtfB
TIGR02983	RNA polymerase sigma-70 factor, sigma-E family
TIGR04142	putative peptidyl-prolyl cis-trans isomerase, LIC12922 family
TIGR01910	peptidase, ArgE/DapE family
TIGR03830	putative zinc finger/helix-turn-helix protein, YgiT family
TIGR04485	sulfur oxidation c-type cytochrome SoxX
TIGR00465	ketol-acid reductoisomerase
TIGR00946	auxin efflux carrier
TIGR03222	benzoyl-CoA-dihydrodiol lyase
TIGR00494	protein CrcB
TIGR02517	type II secretion system protein D
TIGR00456	arginine--tRNA ligase
TIGR03703	glycerol-3-phosphate O-acyltransferase
TIGR00933	potassium uptake protein, TrkH family
TIGR02474	pectate lyase
TIGR02163	ferredoxin-type protein, NapH/MauN family
TIGR03557	F420-dependent oxidoreductase, G6PDH family
TIGR02485	precorrin 3B synthase CobZ
TIGR01341	aconitate hydratase 1
TIGR04379	myo-inosose-2 dehydratase
TIGR01480	copper-resistance protein, CopA family
TIGR00295	TIGR00295 family protein
TIGR00183	isocitrate dehydrogenase, NADP-dependent
TIGR01068	thioredoxin
TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
TIGR02593	CRISPR-associated protein Cas5
TIGR00922	transcription termination/antitermination factor NusG
TIGR02745	cytochrome c oxidase accessory protein CcoG
TIGR04070	spore photoproduct lyase
TIGR00012	ribosomal protein uL29
TIGR02203	lipid A export permease/ATP-binding protein MsbA
TIGR02421	conserved hypothetical protein
TIGR02519	pilus (MSHA type) biogenesis protein MshL
TIGR03107	glutamyl aminopeptidase
TIGR02631	xylose isomerase
TIGR01119	galactose-6-phosphate isomerase, LacB subunit
TIGR04177	exosortase H, IPTLxxWG-CTERM-specific
TIGR01302	inosine-5'-monophosphate dehydrogenase
TIGR00569	cyclin ccl1
TIGR00957	multi drug resistance-associated protein (MRP)
TIGR00199	amidohydrolase, PncC family
TIGR04523	helix-rich protein
TIGR01570	uncharacterized plant-specific domain TIGR01570
TIGR00973	2-isopropylmalate synthase
TIGR00209	galactose-1-phosphate uridylyltransferase
TIGR02974	psp operon transcriptional activator
TIGR01295	putative bacteriocin transport accessory protein
TIGR01746	thioester reductase domain
TIGR02535	proposed homoserine kinase
TIGR01645	poly-U binding splicing factor, half-pint family
TIGR02149	glycogen synthase, Corynebacterium family
TIGR03598	ribosome biogenesis GTP-binding protein YsxC
TIGR00424	5'-adenylylsulfate reductase, thioredoxin-independent
TIGR03582	PRD domain protein, EF_0829/AHA_3910 family
TIGR02106	cyd operon protein YbgT
TIGR02774	ATP-dependent nuclease subunit B
TIGR01607	Plasmodium subtelomeric family
TIGR00777	alkylhydroperoxidase, AhpD family
TIGR04229	putative radical SAM-modified peptide
TIGR00070	ATP phosphoribosyltransferase
TIGR03633	proteasome endopeptidase complex, archaeal, alpha subunit
TIGR03281	putative methanogenesis marker protein 12
TIGR03249	5-dehydro-4-deoxyglucarate dehydratase
TIGR02152	ribokinase
TIGR02764	polysaccharide deacetylase family sporulation protein PdaB
TIGR00286	arginine decarboxylase, pyruvoyl-dependent
TIGR00497	type I restriction-modification system, M subunit
TIGR02539	O-phospho-L-seryl-tRNA:Cys-tRNA synthase
TIGR01158	putative translation initiation factor SUI1
TIGR00105	ribosomal protein bL31
TIGR00071	tRNA pseudouridine(38-40) synthase
TIGR02558	type III secretion protein HrpB2
TIGR03059	photosystem I protein PsaO
TIGR02711	cation/acetate symporter ActP
TIGR00045	glycerate kinase
TIGR01263	4-hydroxyphenylpyruvate dioxygenase
TIGR04352	HprK-related kinase A
TIGR00683	N-acetylneuraminate lyase
TIGR01368	carbamoyl-phosphate synthase, small subunit
TIGR02627	rhamnulokinase
TIGR03482	DMSO reductase family type II enzyme chaperone
TIGR02500	type III secretion apparatus protein, YscD/HrpQ family
TIGR02733	C-3',4' desaturase CrtD
TIGR04535	ferritin-like protein
TIGR04345	putative 4-mercaptohistidine N1-methyltranferase
TIGR02573	type III secretion protein LcrG
TIGR03950	siderophore ferric iron reductase, AHA_1954 family
TIGR01942	poly(A) polymerase
TIGR01956	NusG family protein
TIGR00550	quinolinate synthetase complex, A subunit
TIGR02206	conserved hypothetical integral membrane protein TIGR02206
TIGR02172	fibrobacter succinogenes paralogous family TIGR02172
TIGR02307	RNA ligase, Rnl2 family
TIGR04404	sporulation killing factor
TIGR04190	B12-binding domain/radical SAM domain protein, Ta0216 family
TIGR02439	catechol 1,2-dioxygenase
TIGR01416	ubiquinol-cytochrome c reductase, iron-sulfur subunit
TIGR02230	putative F0F1-ATPase subunit
TIGR02434	precorrin-6A synthase (deacetylating)
TIGR01659	sex-lethal family splicing factor
TIGR02916	putative PEP-CTERM system histidine kinase
TIGR02759	type IV conjugative transfer system coupling protein TraD
TIGR00880	multidrug resistance protein
TIGR03735	PRTRC system protein A
TIGR00714	Fe-S protein assembly co-chaperone HscB
TIGR01790	lycopene cyclase family protein
TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
TIGR00776	RhaT L-rhamnose-proton symporter family protein
TIGR01907	CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI
TIGR01213	tRNA pseudouridine(54/55) synthase
TIGR02600	Verru_Chthon cassette protein A
TIGR04050	AIR synthase-related protein, MSMEG_0567 C-terminal family
TIGR03190	benzoyl-CoA reductase, bzd-type, N subunit
TIGR04245	N-acyltransferase NodA
TIGR02660	homocitrate synthase
TIGR01960	NAD(P)H dehydrogenase, subunit NdhF3 family
TIGR01578	MiaB-like tRNA modifying enzyme, archaeal-type
TIGR02654	circadian clock protein KaiB
TIGR03602	bacteriocin protoxin, streptolysin S family
TIGR01896	CRISPR-associated protein Cas4/Csa1, subtype I-A/APERN
TIGR02005	PTS system, alpha-glucoside-specific IIBC component
TIGR01979	cysteine desulfurase, SufS family
TIGR04111	phage-associated protein, BcepMu gp16 family
TIGR00379	cobyrinic acid a,c-diamide synthase
TIGR03846	sulfopyruvate decarboxylase, beta subunit
TIGR04226	fimbrial isopeptide formation D2 domain
TIGR03578	conserved hypothetical protein EF_0831/AHA_3912
TIGR00194	excinuclease ABC subunit C
TIGR02616	tryptophanase leader peptide
TIGR01309	ribosomal protein uL30
TIGR00182	fatty acid/phospholipid synthesis protein PlsX
TIGR02964	xanthine dehydrogenase accessory protein XdhC
TIGR01596	CRISPR-associated endonuclease Cas3-HD
TIGR03785	proteobacterial dedicated sortase system histidine kinase
TIGR01122	branched-chain amino acid aminotransferase
TIGR03958	5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdC
TIGR01236	1-pyrroline-5-carboxylate dehydrogenase
TIGR00473	CDP-diacylglycerol-serine O-phosphatidyltransferase
TIGR00703	TIGR00703 family protein
TIGR04160	methanobactin biosynthesis cassette protein MbnC
TIGR00444	MazG family protein
